EIN,NAME,COND,soi.year,DBA_NAME,GRP_RET_FOR_AFFLTS,GRP_EXMPT_NUM,ISSR_EIN_A,ISSR_EIN_B,ISSR_EIN_C,ISSR_EIN_D
860274899,ARIZONA DENTAL INSURANCE SERVICE INC,NA,2009,DELTA DENTAL OF ARIZONA,N,NA,NA,NA,NA,NA
860274899,ARIZONA DENTAL INSURANCE SERVICE INC,NA,2010,NA,N,NA,NA,NA,NA,NA
860274899,ARIZONA DENTAL INSURANCE SERVICE INC,NA,2011,DELTA DENTAL OF ARIZONA INC,N,NA,NA,NA,NA,NA
860294014,Southwestern Fair Commission Inc,NA,2008,NA,N,NA,NA,NA,NA,NA
860294014,Southwestern Fair Commission Inc,NA,2009,NA,N,NA,NA,NA,NA,NA
860294014,SOUTHWESTERN FAIR COMMISSION INC,NA,2010,NA,N,NA,NA,NA,NA,NA
860294014,SOUTHWESTERN FAIR COMMISSION INC,NA,2011,NA,N,NA,NA,NA,NA,NA
860294014,SOUTHWESTERN FAIR COMMISSION INC,NA,2012,NA,N,NA,NA,NA,NA,NA
860330782,NATIONAL COUNCIL FOR PRESCRIPTION DRUG PROGRAM INC,NA,2011,NA,N,NA,NA,NA,NA,NA
860330782,NATIONAL COUNCIL FOR PRESCRIPTION DRUG PROGRAM INC,NA,2012,NA,N,NA,NA,NA,NA,NA
860330782,NATIONAL COUNCIL FOR PRESCRIPTON DRUG PROGRAM INC,NA,2009,NA,N,NA,NA,NA,NA,NA
860330782,NATIONAL COUNCIL FOR PRESCRIPTON DRUG PROGRAM INC,NA,2010,NA,N,NA,NA,NA,NA,NA
860335565,PINNACLE PEAK COUNTRY CLUB INC,NA,2008,NA,N,NA,NA,NA,NA,NA
860335565,PINNACLE PEAK COUNTRY CLUB INC,NA,2009,NA,N,NA,NA,NA,NA,NA
860335565,PINNACLE PEAK COUNTRY CLUB INC,NA,2010,NA,N,NA,NA,NA,NA,NA
860335565,PINNACLE PEAK COUNTRY CLUB INC,NA,2011,NA,N,NA,NA,NA,NA,NA
860335565,PINNACLE PEAK COUNTRY CLUB INC,NA,2012,NA,N,NA,NA,NA,NA,NA
860373052,THE THUNDERBIRDS,NA,2012,NA,N,NA,NA,NA,NA,NA
860374506,Recreation Centers of Sun City West Inc,NA,2008,NA,N,NA,NA,NA,NA,NA
860374506,Recreation Centers of Sun City West Inc,NA,2009,NA,N,NA,NA,NA,NA,NA
860374506,RECREATION CENTERS OF SUN CITY WEST INC,NA,2010,NA,N,NA,NA,NA,NA,NA
860374506,RECREATION CENTERS OF SUN CITY WEST INC,NA,2011,NA,N,NA,NA,NA,NA,NA
860374506,RECREATION CENTERS OF SUN CITY WEST INC,NA,2012,NA,N,NA,NA,NA,NA,NA
860390016,RIO VERDE COUNTRY CLUB INC,NA,2008,NA,N,NA,NA,NA,NA,NA
860390016,RIO VERDE COUNTRY CLUB INC,NA,2009,NA,N,NA,NA,NA,NA,NA
860390016,RIO VERDE COUNTRY CLUB INC,NA,2010,NA,N,NA,NA,NA,NA,NA
860390016,RIO VERDE COUNTRY CLUB INC,NA,2011,NA,N,NA,NA,NA,NA,NA
860390016,RIO VERDE COUNTRY CLUB INC,NA,2012,NA,N,NA,NA,NA,NA,NA
860403989,Business Development Finance Corporation,NA,2008,NA,N,NA,NA,NA,NA,NA
860403989,Business Development Finance Corporation,NA,2009,NA,N,NA,NA,NA,NA,NA
860403989,BUSINESS DEVELOPMENT FINANCE CORPORATION,NA,2010,NA,N,NA,NA,NA,NA,NA
860403989,BUSINESS DEVELOPMENT FINANCE CORPORATION,NA,2011,NA,N,NA,NA,NA,NA,NA
860403989,BUSINESS DEVELOPMENT FINANCE CORPORATION,NA,2012,NA,N,NA,NA,NA,NA,NA
860436743,CITY OF GLENDALE MUNICIPAL PROPERTY CORP,NA,2011,NA,N,NA,NA,NA,NA,NA
860436743,CITY OF GLENDALE MUNICIPAL PROPERTY CORP,NA,2012,NA,N,NA,866000247,866000247,866000247,866000247
860436743,CITY OF GLENDALE MUNICIPAL PROPERTY CORPORATION,NA,2008,NA,N,NA,NA,NA,NA,NA
860436743,CITY OF GLENDALE MUNICIPAL PROPERTY CORPORATION,NA,2009,NA,N,NA,NA,NA,NA,NA
860436743,CITY OF GLENDALE MUNICIPAL PROPERTY CORPORATION,NA,2010,NA,N,NA,NA,NA,NA,NA
860452068,ROADRUNNER PROSPECTORS CLUB INC,NA,2009,NA,N,NA,NA,NA,NA,NA
860452068,ROADRUNNER PROSPECTORS CLUB INC,NA,2010,NA,N,NA,NA,NA,NA,NA
860452068,ROADRUNNER PROSPECTORS CLUB INC,NA,2011,NA,N,NA,NA,NA,NA,NA
860452068,ROADRUNNER PROSPECTORS CLUB INC,NA,2012,NA,N,NA,NA,NA,NA,NA
860484255,Navajo County Fair Inc,NA,2011,NA,N,NA,NA,NA,NA,NA
860484255,NAVAJO COUNTY FAIR INC,NA,2010,NA,N,NA,NA,NA,NA,NA
860484255,NAVAJO COUNTY FAIR INC,NA,2012,NA,N,NA,NA,NA,NA,NA
860523798,CENTRAL ARIZONA BOARD OF REALTORS INC,NA,2008,NA,N,NA,NA,NA,NA,NA
860523798,CENTRAL ARIZONA BOARD OF REALTORS INC,NA,2009,NA,N,NA,NA,NA,NA,NA
860523798,CENTRAL ARIZONA BOARD OF REALTORS INC,NA,2010,NA,N,NA,NA,NA,NA,NA
860554839,BENEVOLENT AND PROTECTIVE ORDER OF ELKS,NA,2011,NA,N,1156,NA,NA,NA,NA
860554839,BENEVOLENT AND PROTECTIVE ORDER OF ELKS USA,NA,2012,2656 MESA BUCKHORN ELKS,N,1156,NA,NA,NA,NA
860571143,Sun City Vistoso Community Assn Inc,NA,2008,NA,N,NA,NA,NA,NA,NA
860571143,Sun City Vistoso Community Assn Inc,NA,2009,NA,N,NA,NA,NA,NA,NA
860571143,Sun City Vistoso Community Assn Inc,NA,2010,NA,N,NA,NA,NA,NA,NA
860571143,Sun City Vistoso Community Assn Inc,NA,2011,NA,N,NA,NA,NA,NA,NA
860571143,Sun City Vistoso Community Assn Inc,NA,2012,NA,N,NA,NA,NA,NA,NA
860603887,PTA ARIZONA CONGRESS OF PARENTS & TEACHERS INC,NA,2010,NA,NA,1582,NA,NA,NA,NA
860619366,KAPPA SIGMA FRATERNITY GAMMA RHO CHAPTER HOUSING CORP,NA,2010,NA,N,8056,NA,NA,NA,NA
860619366,KAPPA SIGMA INTL GAMMA RHO CHAPTER HOUSING CORP,NA,2011,NA,N,8056,NA,NA,NA,NA
860619366,KAPPA SIGMA INTL GAMMA RHO CHAPTER HOUSING CORP,NA,2012,NA,N,NA,NA,NA,NA,NA
860632201,YOUNG PRESIDENTS' ORGANIZATION INC,NA,2010,NA,N,7096,NA,NA,NA,NA
860632201,YOUNG PRESIDENTS' ORGANIZATION INC,NA,2011,NA,N,7096,NA,NA,NA,NA
860632201,YOUNG PRESIDENTS' ORGANIZATION INC,NA,2012,NA,N,7096,NA,NA,NA,NA
860648240,FOOTHILLS CLUB WEST COMMUNITY ASSOCIATION,NA,2011,NA,N,NA,NA,NA,NA,NA
860648240,FOOTHILLS CLUB WEST COMMUNITY ASSOCIATION,NA,2012,NA,N,NA,NA,NA,NA,NA
860652064,SALT RIVER PROJECT EMPLOYEES RECREATION ASSOCIATION - NGS,NA,2008,NA,N,NA,NA,NA,NA,NA
860652064,SALT RIVER PROJECT EMPLOYEES RECREATION ASSOCIATION - NGS,NA,2009,NA,N,NA,NA,NA,NA,NA
860652064,SALT RIVER PROJECT EMPLOYEES RECREATION ASSOCIATION - NGS,NA,2010,NA,N,NA,NA,NA,NA,NA
860652064,SALT RIVER PROJECT EMPLOYEES RECREATION ASSOCIATION - NGS,NA,2011,NA,N,NA,NA,NA,NA,NA
860652064,SALT RIVER PROJECT EMPLOYEES RECREATIONAL ASSOCIATION - NGS,NA,2012,NA,N,NA,NA,NA,NA,NA
860662511,MARINE PRESERVATION ASSN,NA,2009,NA,N,NA,NA,NA,NA,NA
860662511,MARINE PRESERVATION ASSN,NA,2010,NA,N,NA,NA,NA,NA,NA
860662511,MARINE PRESERVATION ASSN,NA,2011,NA,N,NA,NA,NA,NA,NA
860662511,MARINE PRESERVATION ASSOCIATION,NA,2008,NA,N,NA,NA,NA,NA,NA
860662511,MARINE PRESERVATION ASSOCIATION,NA,2012,NA,N,NA,NA,NA,NA,NA
860679760,ARIZONA MULTIBANK COMMUNITY DEVELOPMENT CORPORATION,NA,2012,NA,N,NA,NA,NA,NA,NA
860684400,TROON COUNTRY CLUB INC,NA,2011,NA,N,NA,NA,NA,NA,NA
860684400,TROON COUNTRY CLUB INC,NA,2012,NA,N,NA,NA,NA,NA,NA
860684400,Troon Golf and Country Club Inc,NA,2008,NA,N,NA,NA,NA,NA,NA
860684400,Troon Golf and Country Club Inc,NA,2009,NA,N,NA,NA,NA,NA,NA
860684400,TROON GOLF AND COUNTRY CLUB INC,NA,2010,NA,N,NA,NA,NA,NA,NA
860710582,Norton Sound Economic Development Corporation,NA,2008,NA,N,NA,NA,NA,NA,NA
860710582,Norton Sound Economic Development Corporation,NA,2009,NA,N,NA,NA,NA,NA,NA
860710582,Norton Sound Economic Development Corporation,NA,2010,NA,N,NA,NA,NA,NA,NA
860710582,Norton Sound Economic Development Corporation,NA,2011,NA,N,NA,NA,NA,NA,NA
860710582,Norton Sound Economic Development Corporation,NA,2012,NA,N,NA,NA,NA,NA,NA
860745130,DOWNTOWN TEMPE COMMUNITY INC,NA,2008,NA,N,NA,NA,NA,NA,NA
860745130,DOWNTOWN TEMPE COMMUNITY INC,NA,2009,NA,N,NA,NA,NA,NA,NA
860745130,DOWNTOWN TEMPE COMMUNITY INC,NA,2010,NA,N,NA,NA,NA,NA,NA
860745130,DOWNTOWN TEMPE COMMUNITY INC,NA,2011,NA,N,NA,NA,NA,NA,NA
860745130,DOWNTOWN TEMPE COMMUNITY INC,NA,2012,NA,N,NA,NA,NA,NA,NA
860748214,ARIZONA PUB SRV VEBA UNION ALLIANCE,NA,2009,NA,N,NA,NA,NA,NA,NA
860748214,PINNACLE WEST CAPITAL CORP POSTRETIREMENT BEN,NA,2011,NA,N,NA,NA,NA,NA,NA
860748214,PINNACLE WEST CAPITAL CORP POSTRETIREMENT EMPLOYEE BENEFIT T,NA,2010,NA,N,NA,NA,NA,NA,NA
860748214,PINNACLE WEST CAPITAL CORPORATION OTH,NA,2008,NA,N,NA,NA,NA,NA,NA
860748214,PINNACLE WET CAPITAL CORP POSTRETIREMENT BEN,NA,2012,NA,N,NA,NA,NA,NA,NA
860765362,ARIZONA LOCAL GOVERNMENT EMPLOYEE BENEFITS TRUST,NA,2011,NA,N,NA,NA,NA,NA,NA
860784527,The Estancia Club Inc,NA,2008,NA,N,NA,NA,NA,NA,NA
860784527,The Estancia Club Inc,NA,2009,NA,N,NA,NA,NA,NA,NA
860784527,THE ESTANCIA CLUB INC,NA,2010,NA,N,NA,NA,NA,NA,NA
860784527,THE ESTANCIA CLUB INC,NA,2011,NA,N,NA,NA,NA,NA,NA
860784527,THE ESTANCIA CLUB INC,NA,2012,NA,N,NA,NA,NA,NA,NA
860860645,AZ CONF OF POLICE & SHERIFFS LOCAL 7077,NA,2008,AZCOPS,N,NA,NA,NA,NA,NA
860860645,AZ CONF OF POLICE & SHERIFFS LOCAL 7077,NA,2009,AZCOPS,N,NA,NA,NA,NA,NA
860860645,AZ CONF OF POLICE & SHERIFFS LOCAL 7077,NA,2010,AZCOPS,N,NA,NA,NA,NA,NA
860860645,AZ CONF OF POLICE & SHERIFFS LOCAL 7077,NA,2011,AZCOPS,N,NA,NA,NA,NA,NA
860860645,AZ CONF OF POLICE & SHERIFFS LOCAL 7077,NA,2012,AZCOPS,N,NA,NA,NA,NA,NA
860872337,COMMUNITY DEVELOPMENT PROGRAMS CENTER OF NEVADA,NA,2008,NA,N,NA,NA,NA,NA,NA
860872337,COMMUNITY DEVELOPMENT PROGRAMS CENTER OF NEVADA,NA,2009,NA,N,NA,NA,NA,NA,NA
860872337,COMMUNITY DEVELOPMENT PROGRAMS CENTER OF NEVADA,NA,2010,NA,N,NA,NA,NA,NA,NA
860872337,COMMUNITY DEVELOPMENT PROGRAMS CENTER OF NEVADA,NA,2011,NA,N,NA,NA,NA,NA,NA
860872337,COMMUNITY DEVELOPMENT PROGRAMS CENTER OF NEVADA,NA,2012,NA,N,NA,NA,NA,NA,NA
860876658,SUMMERLIN SOUTH COMMUNITY ASSOCIATION,NA,2011,NA,N,NA,NA,NA,NA,NA
860876658,SUMMERLIN SOUTH COMMUNITY ASSOCIATION,NA,2012,NA,N,NA,NA,NA,NA,NA
860912115,TERRAVITA COUNTRY CLUB INC,NA,2008,NA,N,NA,NA,NA,NA,NA
860912115,TERRAVITA COUNTRY CLUB INC,NA,2009,NA,N,NA,NA,NA,NA,NA
860912115,TERRAVITA COUNTRY CLUB INC,NA,2010,NA,N,NA,NA,NA,NA,NA
860912115,TERRAVITA COUNTRY CLUB INC,NA,2011,NA,N,NA,NA,NA,NA,NA
860912115,TERRAVITA COUNTRY CLUB INC,NA,2012,NA,N,NA,NA,NA,NA,NA
860974183,Safari Club International,NA,2010,NA,N,2663,NA,NA,NA,NA
860974183,SAFARI CLUB INTERNATIONAL,NA,2009,NA,N,2663,NA,NA,NA,NA
860974183,SAFARI CLUB INTERNATIONAL,NA,2011,NA,N,2663,NA,NA,NA,NA
860974183,SAFARI CLUB INTERNATIONAL,NA,2012,NA,N,2663,NA,NA,NA,NA
861002202,ARIZONA CAPITAL FACILITIES FINANCE CORP & CONTROLLED AFFILIA,NA,2012,NA,N,NA,861002202,861002202,861002202,861002202
861002202,Arizona Capital Facilities Finance Corporation,NA,2009,NA,N,NA,NA,NA,NA,NA
861002202,Arizona Capital Facilities Finance Corporation,NA,2010,NA,N,NA,NA,NA,NA,NA
861002202,ARIZONA CAPITAL FACILITIES FINANCE CORPORATION,NA,2008,NA,N,NA,NA,NA,NA,NA
861002202,ARIZONA CAPITAL FACILITIES FINANCE CORPORATION & CONTROLLED,NA,2011,NA,N,NA,NA,NA,NA,NA
861043855,NORTHERN ARIZONA CAPITAL FACILITIES FINANCE CORP,NA,2008,NA,N,NA,NA,NA,NA,NA
861043855,NORTHERN ARIZONA CAPITAL FACILITIES FINANCE CORP,NA,2009,NA,N,NA,NA,NA,NA,NA
861043855,NORTHERN ARIZONA CAPITAL FACILITIES FINANCE CORP,NA,2010,NA,N,NA,NA,NA,NA,NA
861043855,NORTHERN ARIZONA CAPITAL FACILITIES FINANCE CORP,NA,2011,NA,N,NA,NA,NA,NA,NA
861043855,NORTHERN ARIZONA CAPITAL FACILITIES FINANCE CORPORATION,NA,2012,NA,N,NA,861043855,861043855,NA,NA
861058466,DOWNTOEN DES MOINES SELF-SUPPORTED MUNICIPAL IMPROVEMENT DIS,NA,2009,OPERATION DOWNTOWN,N,NA,NA,NA,NA,NA
861058466,DOWNTOEN DES MOINES SELF-SUPPORTED MUNICIPAL IMPROVEMENT DIS,NA,2012,OPERATION DOWNTOWN,N,NA,NA,NA,NA,NA
861058466,DOWNTOWN DES MOINES SELF SUPPORTED MUNICIPAL IMPR DIST,NA,2008,OPERATION DOWNTOWN,N,NA,NA,NA,NA,NA
861058466,DOWNTOWN DES MOINES SELF-SUPPORTED MUNICIPAL IMPROVEMENT,NA,2010,NA,N,NA,NA,NA,NA,NA
861058466,DOWNTOWN DES MOINES SELF-SUPPORTED MUNICIPAL IMPROVEMENT DIS,NA,2011,OPERATION DOWNTOWN,N,NA,NA,NA,NA,NA
861073217,HAWAII ISLAND VISITORS BUREAU,NA,2008,NA,N,NA,NA,NA,NA,NA
861073217,HAWAII ISLAND VISITORS BUREAU,NA,2009,NA,N,NA,NA,NA,NA,NA
861073217,HAWAII ISLAND VISITORS BUREAU,NA,2010,NA,N,NA,NA,NA,NA,NA
861073217,HAWAII ISLAND VISITORS BUREAU,NA,2011,NA,N,NA,NA,NA,NA,NA
861073217,HAWAII ISLAND VISITORS BUREAU,NA,2012,NA,N,NA,NA,NA,NA,NA
866000294,STATE BAR OF ARIZONA,NA,2009,NA,N,NA,NA,NA,NA,NA
866000294,STATE BAR OF ARIZONA,NA,2010,NA,N,NA,NA,NA,NA,NA
866000294,STATE BAR OF ARIZONA,NA,2011,NA,N,NA,NA,NA,NA,NA
866000294,STATE BAR OF ARIZONA,NA,2012,NA,N,NA,NA,NA,NA,NA
866000294,STATE BAR OF AZ,NA,2008,NA,N,NA,NA,NA,NA,NA
866025730,OPERATING ENGINEERS LOCAL NO 428 H/W,NA,2008,NA,N,NA,NA,NA,NA,NA
866025730,OPERATING ENGINEERS LOCAL NO 428 HEALTH & WELFARE TRUST FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
866025730,OPERATING ENGINEERS LOCAL NO 428 HEALTH & WELFARE TRUST FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
866025730,OPERATING ENGINEERS LOCAL NO 428 HEALTH & WELFARE TRUST FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
866025730,OPERATING ENGINEERS LOCAL NO 428 HEALTH & WELFARE TRUST FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
866030872,AFGE AFL-CIO COUNCIL 083,NA,2011,NA,N,NA,NA,NA,NA,NA
866030872,AFGE AFL-CIO COUNCIL 083,NA,2012,NA,N,NA,NA,NA,NA,NA
866030872,NATIONAL BORDER PATROL COUNCIL AFGE AFL-CIO COUNCIL 083,NA,2009,NA,N,NA,NA,NA,NA,NA
866030872,NATIONAL BORDER PATROL COUNCIL AFGE AFL-CIO COUNCIL 083,NA,2010,NA,N,NA,NA,NA,NA,NA
866052021,SOUTHWESTERN TEAMSTERS' SECURITY FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
866052021,SOUTHWESTERN TEAMSTERS' SECURITY FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
866052021,SOUTHWESTERN TEAMSTERS' SECURITY FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
866052021,SOUTHWESTERN TEAMSTERS' SECURITY FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
866052021,SOUTHWESTERN TEAMSTERS' SECURITY FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
866052292,ARIZONA BRICKLAYERS HEALTH & WELFARE TRUST FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
866052414,BOARD OF TTEE IBEW LOCAL #640  AZ CHAPTER NECA HEALTH WELFA,NA,2008,NA,N,NA,NA,NA,NA,NA
866052414,BOARD OF TTEE IBEW LOCAL #640  AZ CHAPTER NECA HEALTH WELFA,NA,2010,NA,N,NA,NA,NA,NA,NA
866052414,BOARD OF TTEE IBEW LOCAL #640  AZ CHAPTER NECA HEALTH WELFA,NA,2012,NA,N,NA,NA,NA,NA,NA
866056409,INTL ASSOC OF FIRE FIGHTERS A3,NA,2008,PROFESSIONAL FIRE FIGHTERS OF ARIZONA,N,NA,NA,NA,NA,NA
866056409,INTL ASSOC OF FIRE FIGHTERS A3,NA,2009,PROFESSIONAL FIRE FIGHTERS OF ARIZONA,N,160,NA,NA,NA,NA
866056409,INTL ASSOC OF FIRE FIGHTERS A3,NA,2010,PROFESSIONAL FIRE FIGHTERS OF ARIZONA,N,NA,NA,NA,NA,NA
866056409,INTL ASSOC OF FIRE FIGHTERS A3,NA,2011,PROFESSIONAL FIRE FIGHTHERS OF ARIZONA,N,NA,NA,NA,NA,NA
866056409,INTL ASSOC OF FIRE FIGHTERS A3,NA,2012,PROFESSIONAL FIRE FIGHTERS OF ARIZONA,N,NA,NA,NA,NA,NA
866057318,CITY OF SCOTTSDALE MUNICIPAL PROPERTY CORPORATION,NA,2008,NA,N,NA,NA,NA,NA,NA
866057318,CITY OF SCOTTSDALE MUNICIPAL PROPERTY CORPORATION,NA,2009,NA,N,NA,NA,NA,NA,NA
866057318,CITY OF SCOTTSDALE MUNICIPAL PROPERTY CORPORATION,NA,2010,NA,N,NA,NA,NA,NA,NA
866057318,CITY OF SCOTTSDALE MUNICIPAL PROPERTY CORPORATION,NA,2011,NA,N,NA,NA,NA,NA,NA
866057318,CITY OF SCOTTSDALE MUNICIPAL PROPERTY CORPORATION,NA,2012,NA,N,NA,866057318,866057318,866057318,866057318
866057513,COLLIDGE FLORENCE LODGE NO 2350,NA,2008,NA,N,1156,NA,NA,NA,NA
866057513,COOLIDGE FLORENCE LODGE NO 2350 A FRATENAL ORG,NA,2009,NA,N,1156,NA,NA,NA,NA
866057513,COOLIDGE FLORENCE LODGE NO 2350 A FRATENAL ORG,NA,2010,NA,N,1156,NA,NA,NA,NA
866057513,COOLIDGE FLORENCE LODGE NO 2350 A FRATENAL ORGANIZATION,NA,2012,NA,N,1156,NA,NA,NA,NA
866057513,COOLIDGE FLORENCE LODGE NO 2350 A FRATERNAL ORGANIZATION,NA,2011,NA,N,1156,NA,NA,NA,NA
866139042,HEALTH CARE PLAN OF THE  SUNDT COMPANIES  INC,NA,2008,NA,N,NA,NA,NA,NA,NA
866139042,HEALTH CARE PLAN OF THE SUNDT COMPANIES INC,NA,2009,NA,N,NA,NA,NA,NA,NA
866139042,HEALTH CARE PLAN OF THE SUNDT COMPANIES INC,NA,2010,NA,N,NA,NA,NA,NA,NA
866139042,HEALTH CARE PLAN OF THE SUNDT COMPANIES INC,NA,2011,NA,N,NA,NA,NA,NA,NA
866139042,HEALTH CARE PLAN OF THE SUNDT COMPANIES INC,NA,2012,NA,N,NA,NA,NA,NA,NA
866349469,S C Johnson & Son Inc Retiree Medical Benefits Trust,NA,2008,NA,N,NA,NA,NA,NA,NA
866349469,S C Johnson & Son Inc Retiree Medical Benefits Trust,NA,2009,NA,N,NA,NA,NA,NA,NA
866349469,S C JOHNSON & SON INC RETIREE MEDICAL BENEFITS TRUST,NA,2010,NA,N,NA,NA,NA,NA,NA
866349469,S C JOHNSON & SON INC RETIREE MEDICAL BENEFITS TRUST,NA,2011,NA,N,NA,NA,NA,NA,NA
866349469,S C JOHNSON & SON INC RETIREE MEDICAL BENEFITS TRUST,NA,2012,NA,N,NA,NA,NA,NA,NA
870126150,COUNTRY CLUB,NA,2008,NA,N,NA,NA,NA,NA,NA
870126150,COUNTRY CLUB,NA,2009,NA,N,NA,NA,NA,NA,NA
870126150,COUNTRY CLUB,NA,2010,NA,N,NA,NA,NA,NA,NA
870126150,COUNTRY CLUB,NA,2011,NA,N,NA,NA,NA,NA,NA
870126150,COUNTRY CLUB,NA,2012,NA,N,NA,NA,NA,NA,NA
870132475,HIDDEN VALLEY COUNTRY CLUB,NA,2008,NA,N,NA,NA,NA,NA,NA
870132475,HIDDEN VALLEY COUNTRY CLUB,NA,2009,NA,N,NA,NA,NA,NA,NA
870132475,HIDDEN VALLEY COUNTRY CLUB,NA,2010,NA,N,NA,NA,NA,NA,NA
870132475,HIDDEN VALLEY COUNTRY CLUB,NA,2011,NA,N,NA,NA,NA,NA,NA
870132475,HIDDEN VALLEY COUNTRY CLUB,NA,2012,NA,N,NA,NA,NA,NA,NA
870142682,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO 354,NA,2009,NA,N,NA,NA,NA,NA,NA
870142682,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO 354,NA,2010,NA,N,NA,NA,NA,NA,NA
870142682,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO 354,NA,2011,NA,N,NA,NA,NA,NA,NA
870142682,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO 354,NA,2012,NA,N,NA,NA,NA,NA,NA
870172850,SALT LAKE BOARD OF REALTORS,NA,2008,NA,N,NA,NA,NA,NA,NA
870172850,SALT LAKE BOARD OF REALTORS,NA,2009,NA,N,NA,NA,NA,NA,NA
870172850,SALT LAKE BOARD OF REALTORS,NA,2010,NA,N,NA,NA,NA,NA,NA
870172850,SALT LAKE BOARD OF REALTORS,NA,2011,NA,N,NA,NA,NA,NA,NA
870172850,SALT LAKE BOARD OF REALTORS,NA,2012,NA,N,NA,NA,NA,NA,NA
870187145,UTAH EDUCATION ASSOCIATION,NA,2008,NA,Y,2402,NA,NA,NA,NA
870187145,UTAH EDUCATION ASSOCIATION,NA,2009,NA,Y,2402,NA,NA,NA,NA
870187145,UTAH EDUCATION ASSOCIATION,NA,2010,NA,Y,2402,NA,NA,NA,NA
870187145,UTAH EDUCATION ASSOCIATION,NA,2011,NA,Y,2402,NA,NA,NA,NA
870187145,UTAH EDUCATION ASSOCIATION,NA,2012,NA,N,2402,NA,NA,NA,NA
870189237,Educators Mutual Insurance Association of Utah,NA,2009,NA,N,NA,NA,NA,NA,NA
870189237,Educators Mutual Insurance Association of Utah,NA,2010,NA,N,NA,NA,NA,NA,NA
870189237,Educators Mutual Insurance Association of Utah,NA,2011,NA,N,NA,NA,NA,NA,NA
870189237,EDUCATORS MUTUAL INSURANCE ASSOCIATION OF UTAH,NA,2008,NA,N,NA,NA,NA,NA,NA
870189237,EDUCATORS MUTUAL INSURANCE ASSOCIATION OF UTAH,NA,2012,NA,N,NA,NA,NA,NA,NA
870213160,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA 1743 ST GEO,NA,2009,NA,N,NA,NA,NA,NA,NA
870213160,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA 1743 ST GEO,NA,2010,NA,N,NA,NA,NA,NA,NA
870213160,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA 1743 ST GEO,NA,2011,ST GEORGE DIXIE ELKS,N,NA,NA,NA,NA,NA
870213160,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA 1743 ST GEO,NA,2012,ST GEORGE DIXIE ELKS,N,NA,NA,NA,NA,NA
870241447,ALPINE COUNTRY CLUB,NA,2012,NA,N,NA,NA,NA,NA,NA
870254592,Ogden Pineview Yacht Club,NA,2010,NA,N,NA,NA,NA,NA,NA
870309707,SOURDOUGH WILDERNESS RANCH INC,NA,2008,NA,N,NA,NA,NA,NA,NA
870309707,SOURDOUGH WILDERNESS RANCH INC,NA,2009,NA,N,NA,NA,NA,NA,NA
870309707,SOURDOUGH WILDERNESS RANCH INC,NA,2010,NA,N,NA,NA,NA,NA,NA
870309707,SOURDOUGH WILDERNESS RANCH INC,NA,2011,NA,N,NA,NA,NA,NA,NA
870309707,SOURDOUGH WILDERNESS RANCH INC,NA,2012,NA,N,NA,NA,NA,NA,NA
870380257,PARK CITY AREA CHAMBER OF COMMERCE,NA,2008,NA,N,NA,NA,NA,NA,NA
870380257,PARK CITY CHAMBER OF COMMERCE - CONVENTION & VISITORS BUREA,NA,2009,NA,N,NA,NA,NA,NA,NA
870380257,PARK CITY CHAMBER OF COMMERCE - CONVENTION AND VISITORS BURE,NA,2010,NA,N,NA,NA,NA,NA,NA
870380257,PARK CITY CHAMBER OF COMMERCE - CONVENTION AND VISITORS BURE,NA,2011,NA,N,NA,NA,NA,NA,NA
870380257,PARK CITY CHAMBER OF COMMERCE - CONVENTION AND VISITORS BURE,NA,2012,NA,N,NA,NA,NA,NA,NA
870409820,SELECTHEALTH INC,NA,2008,NA,N,NA,NA,NA,NA,NA
870409820,SELECTHEALTH INC,NA,2009,NA,N,NA,NA,NA,NA,NA
870409820,SELECTHEALTH INC,NA,2010,NA,N,NA,NA,NA,NA,NA
870409820,SELECTHEALTH INC,NA,2011,NA,N,NA,NA,NA,NA,NA
870409820,SELECTHEALTH INC,NA,2012,NA,N,NA,NA,NA,NA,NA
870414687,UTAH HIGHWAY PATROL ASSOCIATION,NA,2008,NA,N,NA,NA,NA,NA,NA
870414687,UTAH HIGHWAY PATROL ASSOCIATION,NA,2009,NA,N,NA,NA,NA,NA,NA
